"SEQ #","W/H #","DEV ID","SYSFLG1","SYSFLG2","SYSFLG3","SYSFLG4","LOGIN ID","TR DATE(YMD)","TR TYPE","OPE SEQ #","RESULT","RSN CODE","TRUCK NO","CUST NO","SHIP NO","CHECK TYPE","SHIP P/N","SHIP QTY","TAG TYPE","P/N","CUST P/N","QTY","TAG SEQ #","SCAN DATE(YMD)","SCAN TIME"
"8398","01","00"," "," "," "," ","375    ","20260116","1","0006","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    290","20260118","230601",""
"8399","01","00"," "," "," "," ","375    ","20260116","1","0007","0","2000","0211579","10000302","12","1","               ","       ","11","HM273200-10200A","8976545230               ","     15","0085292","20260118","230602",""
"8400","01","00"," "," "," "," ","375    ","20260116","1","0008","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    291","20260118","230603",""
"8401","01","00"," "," "," "," ","375    ","20260116","1","0009","0","2000","0211579","10000302","12","1","               ","       ","11","HM273200-10200A","8976545230               ","     15","0085285","20260118","230604",""
"8402","01","00"," "," "," "," ","375    ","20260116","1","0010","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    292","20260118","230605",""
"8403","01","00"," "," "," "," ","375    ","20260116","1","0011","0","2000","0211579","10000302","12","1","               ","       ","11","HM273200-10200A","8976545230               ","     15","0085289","20260118","230606",""
"8404","01","00"," "," "," "," ","375    ","20260116","1","0012","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    293","20260118","230607",""
"8405","01","00"," "," "," "," ","375    ","20260116","1","0013","0","2000","0211579","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079089","20260118","230609",""
"8406","01","00"," "," "," "," ","375    ","20260116","1","0014","0","3000","0211579","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    145","20260118","230610",""
"8407","01","00"," "," "," "," ","375    ","20260116","1","0015","0","2000","0211579","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079091","20260118","230611",""
"8408","01","00"," "," "," "," ","375    ","20260116","1","0016","0","3000","0211579","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    146","20260118","230611",""
"8409","01","00"," "," "," "," ","375    ","20260116","1","0017","0","2000","0211579","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079082","20260118","230613",""
"8410","01","00"," "," "," "," ","375    ","20260116","1","0018","0","3000","0211579","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    147","20260118","230614",""
"8411","01","00"," "," "," "," ","375    ","20260116","1","0019","0","2000","0211579","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079042","20260118","230619",""
"8412","01","00"," "," "," "," ","375    ","20260116","1","0020","0","3000","0211579","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    148","20260118","230620",""
"8413","01","00"," "," "," "," ","375    ","20260116","1","0021","0","2000","0211579","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079096","20260118","230621",""
"8414","01","00"," "," "," "," ","375    ","20260116","1","0022","0","3000","0211579","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    149","20260118","230622",""
"8415","01","00"," "," "," "," ","375    ","20260116","1","0023","0","2000","0211579","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084786","20260118","230650",""
"8416","01","00"," "," "," "," ","375    ","20260116","1","0024","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    318","20260118","230651",""
"8417","01","00"," "," "," "," ","375    ","20260116","1","0025","0","2000","0211579","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084788","20260118","230652",""
"8418","01","00"," "," "," "," ","375    ","20260116","1","0026","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    319","20260118","230653",""
"8419","01","00"," "," "," "," ","375    ","20260116","1","0027","0","2000","0211579","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084795","20260118","230654",""
"8420","01","00"," "," "," "," ","375    ","20260116","1","0028","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    320","20260118","230655",""
"8421","01","00"," "," "," "," ","375    ","20260116","1","0029","0","2000","0211579","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084793","20260118","230656",""
"8422","01","00"," "," "," "," ","375    ","20260116","1","0030","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    321","20260118","230657",""
"8423","01","00"," "," "," "," ","375    ","20260116","1","0031","0","2000","0211579","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084785","20260118","230658",""
"8424","01","00"," "," "," "," ","375    ","20260116","1","0032","0","3000","0211579","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    322","20260118","230659",""
"8425","01","00"," "," "," "," ","375    ","20260116","1","0002","0","1000","0211577","10000302","12","1","               ","       ","  ","               ","                         ","       ","       ","20260118","230754",""
"8426","01","00"," "," "," "," ","375    ","20260116","1","0003","0","2000","0211577","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079081","20260118","230755",""
"8427","01","00"," "," "," "," ","375    ","20260116","1","0004","0","3000","0211577","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    141","20260118","230756",""
"8428","01","00"," "," "," "," ","375    ","20260116","1","0005","0","2000","0211577","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079090","20260118","230758",""
"8429","01","00"," "," "," "," ","375    ","20260116","1","0006","0","3000","0211577","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    142","20260118","230759",""
"8430","01","00"," "," "," "," ","375    ","20260116","1","0007","0","2000","0211577","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084794","20260118","230800",""
"8431","01","00"," "," "," "," ","375    ","20260116","1","0008","0","3000","0211577","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    317","20260118","230801",""
"8432","01","00"," "," "," "," ","375    ","20260116","1","0009","0","2000","0211577","10000302","12","1","               ","       ","11","HM273100-10200A","8976545220               ","     15","0084790","20260118","230803",""
"8433","01","00"," "," "," "," ","375    ","20260116","1","0010","0","3000","0211577","10000302","12","1","               ","       ","UR","HM273100-10200A","8976545220               ","0000015","    316","20260118","230804",""
"8434","01","00"," "," "," "," ","375    ","20260116","1","0011","0","2000","0211577","10000302","12","1","               ","       ","11","HM273200-10200A","8976545230               ","     15","0085291","20260118","231125",""
"8435","01","00"," "," "," "," ","375    ","20260116","1","0012","0","3000","0211577","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    287","20260118","231126",""
"8436","01","00"," "," "," "," ","375    ","20260116","1","0013","0","2000","0211577","10000302","12","1","               ","       ","11","HM273200-10200A","8976545230               ","     15","0085294","20260118","231127",""
"8437","01","00"," "," "," "," ","375    ","20260116","1","0014","0","3000","0211577","10000302","12","1","               ","       ","UR","HM273200-10200A","8976545230               ","0000015","    288","20260118","231128",""
"8438","01","00"," "," "," "," ","375    ","20260116","1","0027","0","1000","0211574","10000302","07","1","               ","       ","  ","               ","                         ","       ","       ","20260118","231212",""
"8439","01","00"," "," "," "," ","375    ","20260116","1","0028","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079080","20260118","231225",""
"8440","01","00"," "," "," "," ","375    ","20260116","1","0029","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    136","20260118","231226",""
"8441","01","00"," "," "," "," ","375    ","20260116","1","0030","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079078","20260118","231229",""
"8442","01","00"," "," "," "," ","375    ","20260116","1","0031","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    140","20260118","231230",""
"8443","01","00"," "," "," "," ","375    ","20260116","1","0032","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079070","20260118","231231",""
"8444","01","00"," "," "," "," ","375    ","20260116","1","0033","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    138","20260118","231232",""
"8445","01","00"," "," "," "," ","375    ","20260116","1","0034","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079074","20260118","231233",""
"8446","01","00"," "," "," "," ","375    ","20260116","1","0035","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    137","20260118","231234",""
"8447","01","00"," "," "," "," ","375    ","20260116","1","0036","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079096","20260118","231243",""
"8448","01","00"," "," "," "," ","375    ","20260116","1","0037","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    149","20260118","231244",""
"8449","01","00"," "," "," "," ","375    ","20260116","1","0007","0","1000","0211569","10000302","01","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234153",""
"8450","01","00"," "," "," "," ","375    ","20260116","1","0008","0","2000","0211569","10000302","01","1","               ","       ","11","JK272100-75510A","8980840221               ","     11","0088550","20260118","234154",""
"8451","01","00"," "," "," "," ","375    ","20260116","1","0009","0","3000","0211569","10000302","01","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000011","    895","20260118","234155",""
"8452","01","00"," "," "," "," ","375    ","20260116","1","0010","0","2000","0211569","10000302","01","1","               ","       ","11","JK272100-77900A","8981645880               ","     14","0080688","20260118","234157",""
"8453","01","00"," "," "," "," ","375    ","20260116","1","0011","0","3000","0211569","10000302","01","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000014","    161","20260118","234158",""
"8454","01","00"," "," "," "," ","375    ","20260116","1","0011","0","1000","0211576","10000302","10","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234203",""
"8455","01","00"," "," "," "," ","375    ","20260116","1","0012","0","2000","0211576","10000302","10","1","               ","       ","11","JK272100-77900A","8981645880               ","     10","0080687","20260118","234204",""
"8456","01","00"," "," "," "," ","375    ","20260116","1","0013","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000010","    163","20260118","234205",""
"8457","01","00"," "," "," "," ","375    ","20260116","1","0014","0","2000","0211576","10000302","10","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079087","20260118","234206",""
"8458","01","00"," "," "," "," ","375    ","20260116","1","0015","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    162","20260118","234207",""
"8459","01","00"," "," "," "," ","375    ","20260116","1","0016","0","2000","0211576","10000302","10","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088626","20260118","234209",""
"8460","01","00"," "," "," "," ","375    ","20260116","1","0017","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    896","20260118","234210",""
"8461","01","00"," "," "," "," ","375    ","20260116","1","0018","0","2000","0211576","10000302","10","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088645","20260118","234211",""
"8462","01","00"," "," "," "," ","375    ","20260116","1","0019","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    897","20260118","234212",""
"8463","01","00"," "," "," "," ","375    ","20260116","1","0002","0","1000","0211578","10000302","12","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234219",""
"8464","01","00"," "," "," "," ","375    ","20260116","1","0003","0","2000","0211578","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079079","20260118","234220",""
"8465","01","00"," "," "," "," ","375    ","20260116","1","0004","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    144","20260118","234221",""
"8466","01","00"," "," "," "," ","375    ","20260116","1","0005","0","2000","0211578","10000302","12","1","               ","       ","11","JK272100-77900A","8981645880               ","     15","0079072","20260118","234222",""
"8467","01","00"," "," "," "," ","375    ","20260116","1","0006","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272100-77900A","8981645880               ","0000015","    143","20260118","234223",""
"8468","01","00"," "," "," "," ","375    ","20260116","1","0007","0","2000","0211578","10000302","12","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088631","20260118","234225",""
"8469","01","00"," "," "," "," ","375    ","20260116","1","0008","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    879","20260118","234226",""
"8470","01","00"," "," "," "," ","375    ","20260116","1","0009","0","2000","0211578","10000302","12","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088623","20260118","234227",""
"8471","01","00"," "," "," "," ","375    ","20260116","1","0010","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    878","20260118","234228",""
"8472","01","00"," "," "," "," ","375    ","20260116","1","0038","0","1000","0211574","10000302","07","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234233",""
"8473","01","00"," "," "," "," ","375    ","20260116","1","0039","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088629","20260118","234235",""
"8474","01","00"," "," "," "," ","375    ","20260116","1","0040","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    876","20260118","234236",""
"8475","01","00"," "," "," "," ","375    ","20260116","1","0041","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088621","20260118","234237",""
"8476","01","00"," "," "," "," ","375    ","20260116","1","0042","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    869","20260118","234238",""
"8477","01","00"," "," "," "," ","375    ","20260116","1","0043","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088615","20260118","234239",""
"8478","01","00"," "," "," "," ","375    ","20260116","1","0044","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    873","20260118","234240",""
"8479","01","00"," "," "," "," ","375    ","20260116","1","0045","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088643","20260118","234241",""
"8480","01","00"," "," "," "," ","375    ","20260116","1","0046","1","3140","0211574","10000302","07","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234242",""
"8481","01","00"," "," "," "," ","375    ","20260116","1","0047","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    867","20260118","234242",""
"8482","01","00"," "," "," "," ","375    ","20260116","1","0048","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088635","20260118","234243",""
"8483","01","00"," "," "," "," ","375    ","20260116","1","0049","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    871","20260118","234244",""
"8484","01","00"," "," "," "," ","375    ","20260116","1","0050","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088642","20260118","234428",""
"8485","01","00"," "," "," "," ","375    ","20260116","1","0051","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    875","20260118","234429",""
"8486","01","00"," "," "," "," ","375    ","20260116","1","0052","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088634","20260118","234430",""
"8487","01","00"," "," "," "," ","375    ","20260116","1","0053","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    870","20260118","234431",""
"8488","01","00"," "," "," "," ","375    ","20260116","1","0054","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088648","20260118","234432",""
"8489","01","00"," "," "," "," ","375    ","20260116","1","0055","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    874","20260118","234433",""
"8490","01","00"," "," "," "," ","375    ","20260116","1","0056","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088647","20260118","234434",""
"8491","01","00"," "," "," "," ","375    ","20260116","1","0057","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    868","20260118","234435",""
"8492","01","00"," "," "," "," ","375    ","20260116","1","0058","0","2000","0211574","10000302","07","1","               ","       ","11","JK272100-75510A","8980840221               ","     15","0088639","20260118","234436",""
"8493","01","00"," "," "," "," ","375    ","20260116","1","0059","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272100-75510A","8980840221               ","0000015","    872","20260118","234437",""
"8494","01","00"," "," "," "," ","375    ","20260116","1","0060","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083686","20260118","234622",""
"8495","01","00"," "," "," "," ","375    ","20260116","1","0061","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    279","20260118","234623",""
"8496","01","00"," "," "," "," ","375    ","20260116","1","0062","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083694","20260118","234628",""
"8497","01","00"," "," "," "," ","375    ","20260116","1","0063","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    283","20260118","234629",""
"8498","01","00"," "," "," "," ","375    ","20260116","1","0064","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083702","20260118","234630",""
"8499","01","00"," "," "," "," ","375    ","20260116","1","0065","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    287","20260118","234631",""
"8500","01","00"," "," "," "," ","375    ","20260116","1","0066","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083710","20260118","234632",""
"8501","01","00"," "," "," "," ","375    ","20260116","1","0067","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    280","20260118","234633",""
"8502","01","00"," "," "," "," ","375    ","20260116","1","0068","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083682","20260118","234635",""
"8503","01","00"," "," "," "," ","375    ","20260116","1","0069","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    284","20260118","234636",""
"8504","01","00"," "," "," "," ","375    ","20260116","1","0070","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083692","20260118","234728",""
"8505","01","00"," "," "," "," ","375    ","20260116","1","0071","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    277","20260118","234729",""
"8506","01","00"," "," "," "," ","375    ","20260116","1","0072","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083683","20260118","234731",""
"8507","01","00"," "," "," "," ","375    ","20260116","1","0073","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    286","20260118","234732",""
"8508","01","00"," "," "," "," ","375    ","20260116","1","0074","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083675","20260118","234734",""
"8509","01","00"," "," "," "," ","375    ","20260116","1","0075","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    288","20260118","234735",""
"8510","01","00"," "," "," "," ","375    ","20260116","1","0076","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083684","20260118","234736",""
"8511","01","00"," "," "," "," ","375    ","20260116","1","0077","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    281","20260118","234737",""
"8512","01","00"," "," "," "," ","375    ","20260116","1","0078","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083700","20260118","234738",""
"8513","01","00"," "," "," "," ","375    ","20260116","1","0079","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    285","20260118","234739",""
"8514","01","00"," "," "," "," ","375    ","20260116","1","0080","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083709","20260118","234744",""
"8515","01","00"," "," "," "," ","375    ","20260116","1","0081","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    278","20260118","234745",""
"8516","01","00"," "," "," "," ","375    ","20260116","1","0082","0","2000","0211574","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083697","20260118","234747",""
"8517","01","00"," "," "," "," ","375    ","20260116","1","0083","0","3000","0211574","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    282","20260118","234748",""
"8518","01","00"," "," "," "," ","375    ","20260116","1","0012","0","1000","0211569","10000302","01","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234759",""
"8519","01","00"," "," "," "," ","375    ","20260116","1","0013","0","2000","0211569","10000302","01","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083708","20260118","234801",""
"8520","01","00"," "," "," "," ","375    ","20260116","1","0014","0","3000","0211569","10000302","01","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    314","20260118","234802",""
"8521","01","00"," "," "," "," ","375    ","20260116","1","0002","0","1000","0211573","10000302","07","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234806",""
"8522","01","00"," "," "," "," ","375    ","20260116","1","0003","0","2000","0211573","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083689","20260118","234817",""
"8523","01","00"," "," "," "," ","375    ","20260116","1","0004","0","3000","0211573","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    276","20260118","234818",""
"8524","01","00"," "," "," "," ","375    ","20260116","1","0005","0","2000","0211573","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083705","20260118","234819",""
"8525","01","00"," "," "," "," ","375    ","20260116","1","0006","0","3000","0211573","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    275","20260118","234820",""
"8526","01","00"," "," "," "," ","375    ","20260116","1","0002","0","1000","0211575","10000302","07","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234827",""
"8527","01","00"," "," "," "," ","375    ","20260116","1","0003","0","2000","0211575","10000302","07","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083676","20260118","234828",""
"8528","01","00"," "," "," "," ","375    ","20260116","1","0004","0","3000","0211575","10000302","07","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    289","20260118","234829",""
"8529","01","00"," "," "," "," ","375    ","20260116","1","0020","0","1000","0211576","10000302","10","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234836",""
"8530","01","00"," "," "," "," ","375    ","20260116","1","0021","0","2000","0211576","10000302","10","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083680","20260118","234854",""
"8531","01","00"," "," "," "," ","375    ","20260116","1","0022","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    316","20260118","234855",""
"8532","01","00"," "," "," "," ","375    ","20260116","1","0023","0","2000","0211576","10000302","10","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083701","20260118","234856",""
"8533","01","00"," "," "," "," ","375    ","20260116","1","0024","0","3000","0211576","10000302","10","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    315","20260118","234857",""
"8534","01","00"," "," "," "," ","375    ","20260116","1","0011","0","1000","0211578","10000302","12","1","               ","       ","  ","               ","                         ","       ","       ","20260118","234900",""
"8535","01","00"," "," "," "," ","375    ","20260116","1","0012","0","2000","0211578","10000302","12","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083713","20260118","234901",""
"8536","01","00"," "," "," "," ","375    ","20260116","1","0013","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    291","20260118","234902",""
"8537","01","00"," "," "," "," ","375    ","20260116","1","0014","0","2000","0211578","10000302","12","1","               ","       ","11","JK272200-75500A","8980840230               ","     15","0083719","20260118","234905",""
"8538","01","00"," "," "," "," ","375    ","20260116","1","0015","0","3000","0211578","10000302","12","1","               ","       ","UR","JK272200-75500A","8980840230               ","0000015","    290","20260118","234906",""
"8539","01","00"," "," "," "," ","375    ","20260116","1","0033","0","1000","0211579","10000302","12","1","               ","       ","  ","               ","                         ","       ","       ","20260118","235003",""
"8540","01","00"," "," "," "," ","375    ","20260116","1","0034","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075257","20260118","235031",""
"8541","01","00"," "," "," "," ","375    ","20260116","1","0035","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    010","20260118","235032",""
"8542","01","00"," "," "," "," ","375    ","20260116","1","0036","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075265","20260118","235034",""
"8543","01","00"," "," "," "," ","375    ","20260116","1","0037","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    014","20260118","235035",""
"8544","01","00"," "," "," "," ","375    ","20260116","1","0038","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075273","20260118","235036",""
"8545","01","00"," "," "," "," ","375    ","20260116","1","0039","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    018","20260118","235037",""
"8546","01","00"," "," "," "," ","375    ","20260116","1","0040","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075286","20260118","235038",""
"8547","01","00"," "," "," "," ","375    ","20260116","1","0041","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    008","20260118","235039",""
"8548","01","00"," "," "," "," ","375    ","20260116","1","0042","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075284","20260118","235042",""
"8549","01","00"," "," "," "," ","375    ","20260116","1","0043","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    012","20260118","235043",""
"8550","01","00"," "," "," "," ","375    ","20260116","1","0044","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075277","20260118","235149",""
"8551","01","00"," "," "," "," ","375    ","20260116","1","0045","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    016","20260118","235150",""
"8552","01","00"," "," "," "," ","375    ","20260116","1","0046","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075240","20260118","235150",""
"8553","01","00"," "," "," "," ","375    ","20260116","1","0047","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    020","20260118","235151",""
"8554","01","00"," "," "," "," ","375    ","20260116","1","0048","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075278","20260118","235152",""
"8555","01","00"," "," "," "," ","375    ","20260116","1","0049","0","3000","0211579","10000302","12","1","               ","       ","UR","MA151100-52210A","8972670031               ","0000005","    009","20260118","235153",""
"8556","01","00"," "," "," "," ","375    ","20260116","1","0050","0","2000","0211579","10000302","12","1","               ","       ","11","MA151100-52210A","8972670031               ","      5","0075241","20260118","235154",""
