"SEQ #","W/H #","DEV ID","SYSFLG1","SYSFLG2","SYSFLG3","SYSFLG4","LOGIN ID","TR DATE(YMD)","TR TYPE","OPE SEQ #","RESULT","RSN CODE","TRUCK NO","CUST NO","SHIP NO","CHECK TYPE","SHIP P/N","SHIP QTY","TAG TYPE","P/N","CUST P/N","QTY","TAG SEQ #","SCAN DATE(YMD)","SCAN TIME"
"7508","01","11"," "," "," "," ","555    ","20250228","1","0017","0","2000","0621193","10000705","32","1","               ","       ","11","PH257640-81710H","78100-T03-Z130-M1        ","      3","0070047","20250228","233708",""
"7509","01","11"," "," "," "," ","555    ","20250228","1","0018","0","3000","0621193","10000705","32","1","               ","       ","UR","PH257640-81710H","78100-T03-Z130-M1        ","0000003","    484","20250228","233710",""
"7510","01","11"," "," "," "," ","555    ","20250228","1","0019","0","2000","0621193","10000705","32","1","               ","       ","11","PH257640-81710H","78100-T03-Z130-M1        ","      3","0070012","20250228","233711",""
"7511","01","11"," "," "," "," ","555    ","20250228","1","0020","0","3000","0621193","10000705","32","1","               ","       ","UR","PH257640-81710H","78100-T03-Z130-M1        ","0000003","    486","20250228","233713",""
"7512","01","11"," "," "," "," ","555    ","20250228","1","0021","0","2000","0621193","10000705","32","1","               ","       ","11","PH257640-81710H","78100-T03-Z130-M1        ","      3","0070008","20250228","233715",""
"7513","01","11"," "," "," "," ","555    ","20250228","1","0022","0","3000","0621193","10000705","32","1","               ","       ","UR","PH257640-81710H","78100-T03-Z130-M1        ","0000003","    488","20250228","233716",""
"7514","01","11"," "," "," "," ","555    ","20250228","3","0023","0","0000","0621193","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250228","235415",""
"7515","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621197","10000705","32","1","PH257650-77610H","0000030","  ","               ","                         ","       ","       ","20250228","235437",""
"7516","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070057","20250228","235517",""
"7517","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    515","20250228","235518",""
"7518","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070078","20250228","235519",""
"7519","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    513","20250228","235521",""
"7520","01","11"," "," "," "," ","555    ","20250228","1","0006","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070075","20250228","235522",""
"7521","01","11"," "," "," "," ","555    ","20250228","1","0007","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    517","20250228","235524",""
"7522","01","11"," "," "," "," ","555    ","20250228","1","0008","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070094","20250228","235525",""
"7523","01","11"," "," "," "," ","555    ","20250228","1","0009","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    519","20250228","235527",""
"7524","01","11"," "," "," "," ","555    ","20250228","1","0010","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070060","20250228","235528",""
"7525","01","11"," "," "," "," ","555    ","20250228","1","0011","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    520","20250228","235529",""
"7526","01","11"," "," "," "," ","555    ","20250228","1","0012","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070092","20250228","235530",""
"7527","01","11"," "," "," "," ","555    ","20250228","1","0013","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    522","20250228","235532",""
"7528","01","11"," "," "," "," ","555    ","20250228","1","0014","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070077","20250228","235533",""
"7529","01","11"," "," "," "," ","555    ","20250228","1","0015","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    521","20250228","235535",""
"7530","01","11"," "," "," "," ","555    ","20250228","1","0016","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070014","20250228","235536",""
"7531","01","11"," "," "," "," ","555    ","20250228","1","0017","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    514","20250228","235537",""
"7532","01","11"," "," "," "," ","555    ","20250228","1","0018","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070146","20250228","235538",""
"7533","01","11"," "," "," "," ","555    ","20250228","1","0019","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    516","20250228","235539",""
"7534","01","11"," "," "," "," ","555    ","20250228","1","0020","0","2000","0621197","10000705","32","1","               ","       ","11","PH257650-77610H","78100-3N0-TA31-M1        ","      3","0070034","20250228","235542",""
"7535","01","11"," "," "," "," ","555    ","20250228","1","0021","0","3000","0621197","10000705","32","1","               ","       ","UR","PH257650-77610H","78100-3N0-TA31-M1        ","0000003","    518","20250228","235544",""
"7536","01","11"," "," "," "," ","555    ","20250228","3","0022","0","0000","0621197","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250228","235611",""
"7537","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621195","10000705","32","1","PH257650-77710H","0000010","  ","               ","                         ","       ","       ","20250228","235708",""
"7538","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621195","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      1","0070073","20250228","235710",""
"7539","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621195","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000001","    658","20250228","235711",""
"7540","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621195","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070055","20250228","235742",""
"7541","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621195","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    657","20250228","235743",""
"7542","01","11"," "," "," "," ","555    ","20250228","1","0006","0","2000","0621195","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070098","20250228","235744",""
"7543","01","11"," "," "," "," ","555    ","20250228","1","0007","0","3000","0621195","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    656","20250228","235746",""
"7544","01","11"," "," "," "," ","555    ","20250228","1","0008","0","2000","0621195","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070013","20250228","235747",""
"7545","01","11"," "," "," "," ","555    ","20250228","1","0009","0","3000","0621195","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    655","20250228","235748",""
"7546","01","11"," "," "," "," ","555    ","20250228","3","0010","0","0000","0621195","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250228","235821",""
"7547","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621196","10000705","32","1","PH257650-77710H","0000020","  ","               ","                         ","       ","       ","20250228","235824",""
"7548","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      2","0070073","20250228","235837",""
"7549","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000002","    665","20250228","235838",""
"7550","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070092","20250228","235913",""
"7551","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    664","20250228","235915",""
"7552","01","11"," "," "," "," ","555    ","20250228","1","0006","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070071","20250228","235916",""
"7553","01","11"," "," "," "," ","555    ","20250228","1","0007","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    663","20250228","235917",""
"7554","01","11"," "," "," "," ","555    ","20250228","1","0008","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070058","20250228","235919",""
"7555","01","11"," "," "," "," ","555    ","20250228","1","0009","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    662","20250228","235921",""
"7556","01","11"," "," "," "," ","555    ","20250228","1","0010","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070048","20250228","235922",""
"7557","01","11"," "," "," "," ","555    ","20250228","1","0011","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    661","20250228","235923",""
"7558","01","11"," "," "," "," ","555    ","20250228","1","0012","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070015","20250228","235924",""
"7559","01","11"," "," "," "," ","555    ","20250228","1","0013","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    660","20250228","235926",""
"7560","01","11"," "," "," "," ","555    ","20250228","1","0014","0","2000","0621196","10000705","32","1","               ","       ","11","PH257650-77710H","78100-3N0-TB31-M1        ","      3","0070091","20250228","235927",""
"7561","01","11"," "," "," "," ","555    ","20250228","1","0015","0","3000","0621196","10000705","32","1","               ","       ","UR","PH257650-77710H","78100-3N0-TB31-M1        ","0000003","    659","20250228","235929",""
"7562","01","11"," "," "," "," ","555    ","20250228","3","0016","0","0000","0621196","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","011830",""
"7563","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621189","10000705","32","1","MA152100-12810H","0000030","  ","               ","                         ","       ","       ","20250301","012221",""
"7564","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621189","10000705","32","1","               ","       ","11","MA152100-12810H","77960-T03-Z820-M2        ","     15","0070000","20250301","012236",""
"7565","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621189","10000705","32","1","               ","       ","UR","MA152100-12810H","77960-T03-Z820-M2        ","0000015","    660","20250301","012238",""
"7566","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621189","10000705","32","1","               ","       ","11","MA152100-12810H","77960-T03-Z820-M2        ","     15","0070022","20250301","012239",""
"7567","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621189","10000705","32","1","               ","       ","UR","MA152100-12810H","77960-T03-Z820-M2        ","0000015","    659","20250301","012241",""
"7568","01","11"," "," "," "," ","555    ","20250228","3","0006","0","0000","0621189","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","012255",""
"7569","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621188","10000705","32","1","MA152100-12810H","0000030","  ","               ","                         ","       ","       ","20250301","012311",""
"7570","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621188","10000705","32","1","               ","       ","11","MA152100-12810H","77960-T03-Z820-M2        ","     15","0070006","20250301","012312",""
"7571","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621188","10000705","32","1","               ","       ","UR","MA152100-12810H","77960-T03-Z820-M2        ","0000015","    657","20250301","012314",""
"7572","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621188","10000705","32","1","               ","       ","11","MA152100-12810H","77960-T03-Z820-M2        ","     15","0070015","20250301","012315",""
"7573","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621188","10000705","32","1","               ","       ","UR","MA152100-12810H","77960-T03-Z820-M2        ","0000015","    658","20250301","012317",""
"7574","01","11"," "," "," "," ","555    ","20250228","3","0006","0","0000","0621188","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","012615",""
"7575","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621185","10000705","32","1","HM273100-07700H","0000030","  ","               ","                         ","       ","       ","20250301","012632",""
"7576","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621185","10000705","32","1","               ","       ","11","HM273100-07700H","38150-T00-Z010-M1        ","     30","0070106","20250301","012637",""
"7577","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621185","10000705","32","1","               ","       ","UR","HM273100-07700H","38150-T00-Z010-M1        ","0000030","    645","20250301","012638",""
"7578","01","11"," "," "," "," ","555    ","20250228","3","0004","0","0000","0621185","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","012727",""
"7579","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621187","10000705","32","1","HM273100-07700H","0000010","  ","               ","                         ","       ","       ","20250301","012729",""
"7580","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621187","10000705","32","1","               ","       ","11","HM273100-07700H","38150-T00-Z010-M1        ","     10","0070122","20250301","012730",""
"7581","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621187","10000705","32","1","               ","       ","UR","HM273100-07700H","38150-T00-Z010-M1        ","0000010","    647","20250301","012731",""
"7582","01","11"," "," "," "," ","555    ","20250228","3","0004","0","0000","0621187","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","012749",""
"7583","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621186","10000705","32","1","HM273100-07700H","0000020","  ","               ","                         ","       ","       ","20250301","012758",""
"7584","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621186","10000705","32","1","               ","       ","11","HM273100-07700H","38150-T00-Z010-M1        ","     20","0070122","20250301","012759",""
"7585","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621186","10000705","32","1","               ","       ","UR","HM273100-07700H","38150-T00-Z010-M1        ","0000020","    646","20250301","012800",""
"7586","01","11"," "," "," "," ","555    ","20250228","3","0004","0","0000","0621186","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","012839",""
"7587","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621190","10000705","32","1","104348-84220H  ","0000030","  ","               ","                         ","       ","       ","20250301","013842",""
"7588","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621190","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070025","20250301","013930",""
"7589","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621190","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    953","20250301","013931",""
"7590","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621190","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070004","20250301","013932",""
"7591","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621190","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    956","20250301","013934",""
"7592","01","11"," "," "," "," ","555    ","20250228","1","0006","0","2000","0621190","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070023","20250301","013935",""
"7593","01","11"," "," "," "," ","555    ","20250228","1","0007","0","3000","0621190","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    954","20250301","013937",""
"7594","01","11"," "," "," "," ","555    ","20250228","1","0008","0","2000","0621190","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070024","20250301","013938",""
"7595","01","11"," "," "," "," ","555    ","20250228","1","0009","0","3000","0621190","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    955","20250301","013940",""
"7596","01","11"," "," "," "," ","555    ","20250228","1","0010","0","2000","0621190","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070012","20250301","013941",""
"7597","01","11"," "," "," "," ","555    ","20250228","1","0011","0","3000","0621190","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    957","20250301","013943",""
"7598","01","11"," "," "," "," ","555    ","20250228","3","0012","0","0000","0621190","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","014027",""
"7599","01","11"," "," "," "," ","555    ","20250228","1","0001","0","1000","0621198","10000705","32","1","104348-84220H  ","0000020","  ","               ","                         ","       ","       ","20250301","014030",""
"7600","01","11"," "," "," "," ","555    ","20250228","1","0002","0","2000","0621198","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      2","0070059","20250301","014034",""
"7601","01","11"," "," "," "," ","555    ","20250228","1","0003","0","3000","0621198","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000002","    961","20250301","014035",""
"7602","01","11"," "," "," "," ","555    ","20250228","1","0004","0","2000","0621198","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070058","20250301","014058",""
"7603","01","11"," "," "," "," ","555    ","20250228","1","0005","0","3000","0621198","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    960","20250301","014059",""
"7604","01","11"," "," "," "," ","555    ","20250228","1","0006","0","2000","0621198","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070035","20250301","014101",""
"7605","01","11"," "," "," "," ","555    ","20250228","1","0007","0","3000","0621198","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    958","20250301","014103",""
"7606","01","11"," "," "," "," ","555    ","20250228","1","0008","0","1000","0621198","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","014109",""
"7607","01","11"," "," "," "," ","555    ","20250228","1","0009","0","2000","0621198","10000705","32","1","               ","       ","11","104348-84220H  ","8B100-T00-T010-M1        ","      6","0070001","20250301","014109",""
"7608","01","11"," "," "," "," ","555    ","20250228","1","0010","0","3000","0621198","10000705","32","1","               ","       ","UR","104348-84220H  ","8B100-T00-T010-M1        ","0000006","    959","20250301","014111",""
"7609","01","11"," "," "," "," ","555    ","20250228","3","0011","0","0000","0621198","10000705","32","1","               ","       ","  ","               ","                         ","       ","       ","20250301","014130",""
"4948","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-68500T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4949","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-68600T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4950","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-68700T","0000100","  ","               ","                         ","       ","       ","20250301","012207",""
"4951","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-68800T","0000090","  ","               ","                         ","       ","       ","20250301","012207",""
"4952","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-37610T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4953","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-61610T","0000160","  ","               ","                         ","       ","       ","20250301","012207",""
"4954","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-61710T","0000240","  ","               ","                         ","       ","       ","20250301","012207",""
"4955","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-37410T","0000090","  ","               ","                         ","       ","       ","20250301","012207",""
"4956","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-37510T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4957","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-77900T","0000150","  ","               ","                         ","       ","       ","20250301","012207",""
"4958","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-59400T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4959","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-59500T","0000320","  ","               ","                         ","       ","       ","20250301","012207",""
"4960","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-78000T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4961","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-78100T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4962","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-78200T","0000090","  ","               ","                         ","       ","       ","20250301","012207",""
"4963","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE262100-78300T","0000160","  ","               ","                         ","       ","       ","20250301","012207",""
"4964","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-65100T","0000080","  ","               ","                         ","       ","       ","20250301","012207",""
"4965","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-65200T","0000160","  ","               ","                         ","       ","       ","20250301","012207",""
"4966","01","K3"," "," "," "," ","2      ","20250228","1","0001","0","1000","0621301","10005500","01","1","AE062020-65300T","0000160","  ","               ","                         ","       ","       ","20250301","012207",""
"4967","01","K3"," "," "," "," ","2      ","20250228","1","0002","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070207","20250301","012721",""
"4968","01","K3"," "," "," "," ","2      ","20250228","1","0003","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    973","20250301","012722",""
"4969","01","K3"," "," "," "," ","2      ","20250228","1","0004","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070258","20250301","012723",""
"4970","01","K3"," "," "," "," ","2      ","20250228","1","0005","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    975","20250301","012724",""
"4971","01","K3"," "," "," "," ","2      ","20250228","1","0006","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070225","20250301","012725",""
"4972","01","K3"," "," "," "," ","2      ","20250228","1","0007","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    977","20250301","012726",""
"4973","01","K3"," "," "," "," ","2      ","20250228","1","0008","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070257","20250301","012727",""
"4974","01","K3"," "," "," "," ","2      ","20250228","1","0009","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    979","20250301","012728",""
"4975","01","K3"," "," "," "," ","2      ","20250228","1","0010","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070181","20250301","012729",""
"4976","01","K3"," "," "," "," ","2      ","20250228","1","0011","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    974","20250301","012730",""
"4977","01","K3"," "," "," "," ","2      ","20250228","1","0012","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070206","20250301","012732",""
"4978","01","K3"," "," "," "," ","2      ","20250228","1","0013","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    976","20250301","012733",""
"4979","01","K3"," "," "," "," ","2      ","20250228","1","0014","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070259","20250301","012734",""
"4980","01","K3"," "," "," "," ","2      ","20250228","1","0015","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    966","20250301","012735",""
"4981","01","K3"," "," "," "," ","2      ","20250228","1","0016","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070276","20250301","012735",""
"4982","01","K3"," "," "," "," ","2      ","20250228","1","0017","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    968","20250301","012736",""
"4983","01","K3"," "," "," "," ","2      ","20250228","1","0018","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070270","20250301","012737",""
"4984","01","K3"," "," "," "," ","2      ","20250228","1","0019","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    970","20250301","012738",""
"4985","01","K3"," "," "," "," ","2      ","20250228","1","0020","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070243","20250301","012740",""
"4986","01","K3"," "," "," "," ","2      ","20250228","1","0021","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    972","20250301","012741",""
"4987","01","K3"," "," "," "," ","2      ","20250228","1","0022","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070211","20250301","012744",""
"4988","01","K3"," "," "," "," ","2      ","20250228","1","0023","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    978","20250301","012745",""
"4989","01","K3"," "," "," "," ","2      ","20250228","1","0024","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070280","20250301","012746",""
"4990","01","K3"," "," "," "," ","2      ","20250228","1","0025","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    965","20250301","012747",""
"4991","01","K3"," "," "," "," ","2      ","20250228","1","0026","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070268","20250301","012749",""
"4992","01","K3"," "," "," "," ","2      ","20250228","1","0027","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    967","20250301","012750",""
"4993","01","K3"," "," "," "," ","2      ","20250228","1","0028","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070271","20250301","012751",""
"4994","01","K3"," "," "," "," ","2      ","20250228","1","0029","0","3000","0621301","10005500","01","1","               ","       ","UR","AE262100-77900T","85702-0D020-00           ","0000010","    969","20250301","012752",""
"4995","01","K3"," "," "," "," ","2      ","20250228","1","0030","0","2000","0621301","10005500","01","1","               ","       ","11","AE262100-77900T","85702-0D020-00           ","     10","0070249","20250301","012753",""
